survey,grid,common_name,life_phase,total_length,transit
135,39,French Grunt,A,17,NA
135,39,French Grunt,A,16,NA
135,39,French Grunt,A,16,NA
135,39,Graysby,A,17,NA
135,39,Redband Parrotfish,A,20,NA
135,39,Schoolmaster,A,18,NA
135,39,Smallmouth Grunt,A,16,NA
135,39,Stoplight Parrotfish,I,33,NA
135,40,Blue Tang,A,16,NA
135,40,Ocean Surgeonfish,A,15,NA
136,41,Blue Tang,A,20,NA
136,41,Ocean Surgeonfish,A,19,NA
136,41,White Grunt,A,18,NA
136,42,Blue Tang,A,21,NA
136,42,French Grunt,A,16,NA
136,42,French Grunt,A,17,NA
136,42,French Grunt,A,18,NA
136,42,French Grunt,A,19,NA
136,42,French Grunt,A,20,NA
136,42,French Grunt,A,19,NA
136,42,French Grunt,A,18,NA
136,42,French Grunt,A,18,NA
136,42,French Grunt,A,17,NA
136,42,Redband Parrotfish,I,21,NA
136,42,Redband Parrotfish,I,16,NA
136,42,White Grunt,A,23,NA
136,42,White Grunt,A,19,NA
136,42,White Grunt,A,21,NA
136,42,White Grunt,A,16,NA
136,43,Ocean Surgeonfish,A,15,NA
136,43,Ocean Surgeonfish,A,18,NA
136,43,Ocean Surgeonfish,A,15,NA
136,43,Ocean Surgeonfish,A,18,NA
136,43,Stoplight Parrotfish,I,21,NA
136,43,Stoplight Parrotfish,I,21,NA
136,43,White Grunt,A,16,NA
136,43,White Grunt,A,19,NA
136,43,White Grunt,A,16,NA
136,43,White Grunt,A,19,NA
136,44,French Grunt,A,15,NA
136,44,Ocean Surgeonfish,A,17,NA
136,44,Princess Parrotfish,I,24,NA
136,44,White Grunt,A,22,NA
136,45,Blue Tang,A,18,NA
136,45,Midnight Parrotfish,A,28,transit
136,45,Midnight Parrotfish,A,28,transit
136,45,Ocean Surgeonfish,A,18,NA
136,45,Queen Parrotfish,I,31,NA
136,45,Redband Parrotfish,A,20,NA
136,45,Stoplight Parrotfish,I,29,NA
136,46,Blue Parrotfish,A,40,NA
136,46,French Grunt,A,15,NA
136,46,Ocean Surgeonfish,A,16,NA
136,46,Ocean Surgeonfish,A,17,NA
136,46,Rainbow Parrotfish,A,48,NA
136,46,Squirrelfish,NA,26,NA
136,46,Squirrelfish,A,26,NA
136,47,Blue Tang,A,22,NA
136,47,French Grunt,A,17,NA
136,47,Graysby,A,21,NA
136,47,Ocean Surgeonfish,A,17,NA
136,47,Redband Parrotfish,A,24,NA
136,47,Squirrelfish,A,28,NA
136,47,Stoplight Parrotfish,I,19,NA
136,47,Stoplight Parrotfish,I,28,NA
136,48,Blue Tang,A,19,NA
136,48,French Grunt,A,22,NA
136,48,Ocean Surgeonfish,A,18,NA
136,48,Ocean Surgeonfish,A,16,NA
136,48,Ocean Surgeonfish,A,16,NA
136,48,Redband Parrotfish,I,21,NA
136,48,Redband Parrotfish,A,22,NA
136,48,Squirrelfish,A,21,NA
136,49,Orangespotted Filefish,A,26,NA
136,49,Squirrelfish,A,23,NA
136,49,Squirrelfish,A,24,NA
136,49,Stoplight Parrotfish,A,35,transit
136,49,White Grunt,A,23,NA
136,50,Squirrelfish,A,26,NA
136,51,French Grunt,A,19,NA
136,51,Ocean Surgeonfish,A,19,NA
136,51,Stoplight Parrotfish,A,34,NA
136,52,Bar Jack,A,31,transit
136,52,Bar Jack,A,31,transit
136,52,French Grunt,A,18,NA
136,52,French Grunt,A,18,NA
136,52,French Grunt,A,20,NA
136,52,French Grunt,A,16,NA
136,52,Redband Parrotfish,I,21,NA
136,52,Spotted Goatfish,A,20,NA
136,52,Squirrelfish,A,29,NA
136,52,Stoplight Parrotfish,A,33,NA
136,52,Stoplight Parrotfish,I,26,NA
136,52,White Grunt,A,22,NA
136,52,Yellowtail Parrotfish,I,25,NA
136,53,Blue Tang,A,22,NA
136,53,French Grunt,A,16,NA
136,53,French Grunt,A,17,NA
136,53,French Grunt,A,19,NA
136,53,French Grunt,A,18,NA
136,53,French Grunt,A,19,NA
136,53,Ocean Surgeonfish,A,15,NA
136,53,White Grunt,A,19,NA
136,53,White Grunt,A,22,NA
136,53,Yellowtail Snapper,A,21,NA
136,54,Blue Tang,A,19,NA
136,54,Blue Tang,A,20,NA
136,54,French Grunt,A,18,NA
136,54,Midnight Parrotfish,A,32,NA
136,54,Ocean Surgeonfish,A,16,NA
136,54,Princess Parrotfish,I,21,NA
136,54,Redband Parrotfish,I,17,NA
136,54,Spotted Goatfish,A,15,NA
136,54,Squirrelfish,A,22,NA
136,54,Stoplight Parrotfish,A,28,NA
136,54,Trunkfish,A,20,NA
136,54,White Grunt,A,22,NA
136,54,Yellowtail Parrotfish,I,23,NA
136,54,Yellowtail Snapper,A,20,NA
136,55,French Grunt,A,15,NA
136,55,French Grunt,A,15,NA
136,55,Queen Parrotfish,A,31,NA
136,55,Redband Parrotfish,A,18,NA
136,55,Stoplight Parrotfish,I,26,NA
136,55,Stoplight Parrotfish,I,24,NA
136,55,Striped Parrotfish,A,19,NA
136,56,Blue Tang,A,22,NA
136,56,Ocean Surgeonfish,A,18,NA
136,56,Squirrelfish,A,24,NA
136,57,Bluestriped Grunt,A,28,NA
136,57,French Grunt,A,19,NA
136,57,Ocean Surgeonfish,A,15,NA
136,57,Ocean Surgeonfish,A,15,NA
136,57,Redband Parrotfish,I,23,NA
136,57,Redband Parrotfish,I,19,NA
136,57,Squirrelfish,A,26,NA
136,57,White Grunt,A,20,NA
136,57,White Grunt,A,22,NA
136,58,Blue Tang,A,15,NA
136,58,French Grunt,A,20,NA
136,58,Redband Parrotfish,I,20,NA
136,58,Redband Parrotfish,I,21,NA
136,58,Redband Parrotfish,I,16,NA
136,58,Scrawled Filefish,A,29,transit
136,58,Squirrelfish,A,24,transit
136,58,Stoplight Parrotfish,A,35,NA
136,58,Stoplight Parrotfish,I,26,NA
136,59,Blue Tang,A,22,NA
136,59,French Grunt,A,20,NA
136,59,Ocean Surgeonfish,A,15,NA
136,59,Redband Parrotfish,I,22,NA
136,59,Stoplight Parrotfish,I,29,transit
136,59,Stoplight Parrotfish,A,24,transit
136,59,Yellowtail Parrotfish,I,33,NA
136,60,Blue Tang,A,24,transit
136,60,French Grunt,A,19,NA
136,60,Ocean Surgeonfish,A,16,NA
136,60,Ocean Surgeonfish,A,16,NA
136,60,Redtail Parrotfish,A,25,NA
136,60,Schoolmaster,J,17,NA
136,60,Squirrelfish,A,24,NA
136,60,Stoplight Parrotfish,I,27,NA
136,60,Stoplight Parrotfish,A,33,NA
136,60,White Grunt,A,23,NA
136,60,Yellowtail Parrotfish,I,32,transit
137,61,Blue Tang,A,16,NA
137,61,French Grunt,A,15,NA
137,61,French Grunt,A,17,NA
137,61,Ocean Surgeonfish,A,16,NA
137,61,Squirrelfish,A,26,NA
137,61,White Grunt,A,23,NA
137,61,Yellowtail Parrotfish,I,31,NA
137,61,Yellowtail Snapper,A,24,NA
137,62,Blue Tang,A,15,NA
137,62,French Grunt,A,16,NA
137,62,Ocean Surgeonfish,A,16,NA
137,62,Smallmouth Grunt,A,15,NA
137,62,Squirrelfish,A,24,NA
137,63,Doctorfish,A,16,NA
137,63,French Grunt,A,16,NA
137,63,Redtail Parrotfish,I,27,NA
137,63,Squirrelfish,A,25,NA
137,63,Stoplight Parrotfish,I,26,NA
137,64,Redband Parrotfish,A,22,NA
137,64,Squirrelfish,A,24,NA
137,64,Squirrelfish,A,24,NA
137,65,French Grunt,A,16,NA
137,65,Stoplight Parrotfish,I,23,NA
137,65,Stoplight Parrotfish,I,26,NA
137,66,French Grunt,A,15,NA
137,66,Squirrelfish,A,24,NA
137,66,Stoplight Parrotfish,I,20,NA
137,66,Stoplight Parrotfish,A,31,NA
137,67,Blue Tang,A,17,NA
137,67,French Grunt,A,17,NA
137,67,Ocean Surgeonfish,A,15,NA
137,67,Stoplight Parrotfish,I,25,NA
137,68,Blue Tang,A,15,NA
137,68,Ocean Surgeonfish,A,15,NA
137,68,Squirrelfish,A,23,NA
137,68,White Grunt,A,23,NA
137,69,Ocean Surgeonfish,A,16,NA
137,69,Squirrelfish,A,24,NA
137,69,White Grunt,A,24,NA
137,70,Ocean Surgeonfish,A,15,NA
137,70,Squirrelfish,A,25,NA
137,70,Squirrelfish,A,26,NA
137,70,Squirrelfish,A,25,NA
137,70,Striped Grunt,A,15,NA
137,71,French Grunt,A,16,NA
137,71,Ocean Surgeonfish,A,17,transit
137,71,Redband Parrotfish,A,23,transit
137,71,Redband Parrotfish,A,24,NA
137,71,Spotted Goatfish,A,18,NA
137,71,Squirrelfish,A,25,NA
137,71,Squirrelfish,A,26,NA
137,71,Yellowtail Snapper,A,24,NA
137,72,Ocean Surgeonfish,A,15,NA
137,72,Redband Parrotfish,A,22,NA
137,72,Redband Parrotfish,I,18,NA
137,72,Redtail Parrotfish,I,17,NA
137,72,Squirrelfish,A,24,NA
137,72,Squirrelfish,A,25,NA
137,72,Yellowtail Parrotfish,I,27,NA
137,73,Blue Tang,A,17,NA
137,73,French Grunt,A,16,NA
137,73,French Grunt,A,17,NA
137,73,Squirrelfish,A,25,NA
137,73,Stoplight Parrotfish,I,26,NA
137,74,French Grunt,A,16,NA
137,74,Ocean Surgeonfish,A,15,NA
137,75,Redband Parrotfish,I,16,NA
137,75,Squirrelfish,A,24,NA
137,75,Stoplight Parrotfish,I,24,NA
137,75,Stoplight Parrotfish,A,26,NA
137,76,French Grunt,A,16,NA
137,76,Redband Parrotfish,A,16,NA
137,76,Squirrelfish,A,25,NA
137,76,Squirrelfish,A,27,NA
137,77,Blue Tang,A,16,NA
137,77,Ocean Surgeonfish,A,15,NA
137,77,Trumpetfish,A,22,NA
137,78,Squirrelfish,A,26,NA
137,78,Trumpetfish,A,22,NA
137,78,Yellowtail Parrotfish,I,31,NA
137,79,Bermuda Chub,A,27,NA
137,79,French Grunt,A,16,NA
137,79,Ocean Surgeonfish,A,15,NA
137,79,Ocean Surgeonfish,A,16,NA
137,79,Ocean Surgeonfish,A,15,NA
137,79,Redband Parrotfish,I,16,NA
137,79,Squirrelfish,A,26,NA
137,79,Striped Parrotfish,I,15,NA
137,80,Blue Tang,A,15,NA
137,80,Ocean Surgeonfish,A,15,NA
137,80,Squirrelfish,A,26,NA
137,80,Squirrelfish,A,24,NA
138,81,Blue Tang,A,21,NA
138,81,French Grunt,A,19,NA
138,81,White Grunt,A,23,NA
138,82,French Grunt,A,20,NA
138,82,French Grunt,A,20,NA
138,82,Ocean Surgeonfish,A,21,NA
138,82,Ocean Surgeonfish,A,17,NA
138,82,Slippery dick,A,34,NA
138,82,Squirrelfish,A,26,NA
138,82,Stoplight Parrotfish,I,27,NA
138,82,White Grunt,A,24,NA
138,82,Yellowtail Parrotfish,I,24,NA
138,82,Yellowtail Snapper,A,22,NA
138,83,Blue Tang,A,21,NA
138,83,Blue Tang,A,20,NA
138,83,French Grunt,A,21,NA
138,83,Ocean Surgeonfish,A,19,NA
138,83,Squirrelfish,A,25,NA
138,83,Squirrelfish,A,24,NA
138,83,Stoplight Parrotfish,I,16,NA
138,83,White Grunt,A,22,NA
138,84,French Grunt,A,19,NA
138,84,Spotfin Butterflyfish,A,17,NA
138,84,Spotfin Butterflyfish,A,17,NA
138,84,Squirrelfish,A,25,NA
138,85,Blue Tang,A,19,NA
138,85,Ocean Surgeonfish,A,17,NA
138,85,Ocean Surgeonfish,A,18,NA
138,85,Ocean Surgeonfish,A,16,NA
138,85,Ocean Surgeonfish,A,18,NA
138,85,Squirrelfish,A,27,NA
138,85,Squirrelfish,A,26,NA
138,85,White Grunt,A,24,NA
138,86,Ocean Surgeonfish,A,17,NA
138,86,Ocean Surgeonfish,A,15,NA
138,86,Rainbow Parrotfish,A,46,NA
138,86,Redband Parrotfish,A,21,NA
138,86,Squirrelfish,A,28,NA
138,86,Stoplight Parrotfish,I,23,NA
138,86,Stoplight Parrotfish,I,17,NA
138,87,Blue Parrotfish,A,34,NA
138,87,Blue Tang,A,22,NA
138,87,French Grunt,A,17,NA
138,87,French Grunt,A,15,NA
138,87,Squirrelfish,A,23,NA
138,87,Stoplight Parrotfish,I,26,NA
138,87,Stoplight Parrotfish,I,28,NA
138,87,Yellowtail Parrotfish,I,32,NA
138,88,Blue Tang,A,21,NA
138,88,French Grunt,A,18,NA
138,88,Ocean Surgeonfish,A,19,NA
138,88,Ocean Surgeonfish,A,17,NA
138,88,Squirrelfish,A,28,NA
138,88,Squirrelfish,A,26,NA
138,88,White Grunt,A,25,NA
138,89,Bermuda Chub,A,31,NA
138,89,Ocean Surgeonfish,A,18,NA
138,89,Ocean Surgeonfish,A,19,NA
138,89,Ocean Surgeonfish,A,18,NA
138,89,Ocean Surgeonfish,A,16,NA
138,89,Redband Parrotfish,I,21,NA
138,89,Squirrelfish,A,24,NA
138,89,Squirrelfish,A,25,NA
138,89,Striped Parrotfish,A,17,NA
138,90,French Grunt,A,21,NA
138,90,Squirrelfish,A,28,NA
138,90,Squirrelfish,A,28,NA
138,90,Squirrelfish,A,24,NA
138,90,Squirrelfish,A,24,NA
138,91,Barracuda,A,91,NA
138,91,Barracuda,A,61,NA
138,91,French Grunt,A,19,NA
138,91,French Grunt,A,20,NA
138,91,Graysby,A,21,NA
138,91,Squirrelfish,A,24,NA
138,92,Blue Tang,A,20,NA
138,92,Hogfish,J,23,NA
138,92,Stoplight Parrotfish,A,31,NA
138,92,Stoplight Parrotfish,I,26,NA
138,93,Blue Tang,A,20,NA
138,93,Ocean Surgeonfish,A,18,NA
138,93,Stoplight Parrotfish,I,24,NA
138,93,Stoplight Parrotfish,I,26,NA
138,94,Banded Butterflyfish,A,16,NA
138,94,Banded Butterflyfish,A,16,NA
138,94,Doctorfish,A,15,NA
138,94,Ocean Surgeonfish,A,17,NA
138,94,Queen Parrotfish,I,24,NA
138,94,Squirrelfish,A,27,NA
138,94,Squirrelfish,A,25,NA
138,95,French Grunt,A,19,NA
138,95,Queen Parrotfish,I,27,NA
138,95,Redband Parrotfish,A,21,NA
138,95,Redband Parrotfish,A,22,NA
138,95,Squirrelfish,A,24,NA
138,95,Squirrelfish,A,25,NA
138,95,Squirrelfish,A,26,NA
138,96,French Grunt,A,15,NA
138,96,Ocean Surgeonfish,A,16,NA
138,96,Redband Parrotfish,I,17,NA
138,96,Redband Parrotfish,I,20,NA
138,96,Redband Parrotfish,A,24,NA
138,96,Squirrelfish,A,26,NA
138,96,Stoplight Parrotfish,I,20,NA
138,97,Blue Tang,A,20,NA
138,97,Blue Tang,A,15,NA
138,97,French Grunt,A,17,NA
138,97,French Grunt,A,17,NA
138,97,French Grunt,A,18,NA
138,97,French Grunt,A,19,NA
138,97,French Grunt,A,20,NA
138,97,French Grunt,A,17,NA
138,97,French Grunt,A,17,NA
138,97,French Grunt,A,18,NA
138,97,French Grunt,A,19,NA
138,97,French Grunt,A,20,NA
138,97,French Grunt,A,17,NA
138,97,French Grunt,A,17,NA
138,97,French Grunt,A,18,NA
138,97,French Grunt,A,19,NA
138,97,French Grunt,A,20,NA
138,97,Ocean Surgeonfish,A,17,NA
138,97,Ocean Surgeonfish,A,18,NA
138,97,Ocean Surgeonfish,A,16,NA
138,97,Squirrelfish,A,24,NA
138,97,Stoplight Parrotfish,I,22,NA
138,98,French Grunt,A,18,NA
138,98,French Grunt,A,17,NA
138,99,Bar Jack,A,32,NA
138,99,Bar Jack,A,32,NA
138,99,Barracuda,A,18,NA
138,99,Blue Tang,A,17,NA
138,99,Doctorfish,A,17,NA
138,99,French Grunt,A,19,NA
138,99,French Grunt,A,20,NA
138,99,French Grunt,A,16,NA
138,99,Squirrelfish,A,24,NA
138,100,Blue Tang,A,17,NA
138,100,Blue Tang,A,18,NA
138,100,Doctorfish,A,18,NA
138,100,French Grunt,A,17,NA
138,100,Ocean Surgeonfish,A,19,NA
138,100,Redband Parrotfish,A,24,NA
138,100,Spotfin Butterflyfish,A,17,NA
138,100,Yellowtail Snapper,A,19,NA
139,2,Yellowtail Snapper,A,20,NA
139,7,Ocean Surgeonfish,A,15,NA
139,8,Hogfish,A,36,NA
139,8,White Grunt,A,21,NA
139,13,Ocean Surgeonfish,A,16,NA
139,13,Redband Parrotfish,I,10,NA
139,13,Redtail Parrotfish,I,11,NA
139,13,Yellowtail Snapper,A,18,NA
139,19,Blue Tang,A,15,NA
139,19,Bluestriped Grunt,A,21,NA
139,19,Bluestriped Grunt,A,21,NA
139,19,French Grunt,A,16,NA
139,19,Gray Angelfish,A,18,NA
139,19,Ocean Surgeonfish,A,15,NA
139,19,Redband Parrotfish,I,17,NA
139,19,White Grunt,A,20,NA
139,19,Yellowtail Snapper,A,19,NA
139,20,Bluestriped Grunt,A,21,NA
139,20,Redband Parrotfish,A,20,NA
139,20,White Grunt,A,21,NA
139,20,Yellowtail Snapper,A,18,NA
139,20,Yellowtail Snapper,A,20,NA
139,20,Yellowtail Snapper,A,21,NA
139,25,Redband Parrotfish,A,20,NA
139,26,Ocean Surgeonfish,A,15,NA
139,26,Redband Parrotfish,I,17,NA
139,26,Stoplight Parrotfish,I,17,NA
139,31,Redband Parrotfish,A,20,NA
139,31,Stoplight Parrotfish,A,33,NA
139,32,Bluestriped Grunt,A,21,NA
139,32,Ocean Surgeonfish,A,15,NA
139,32,Trumpetfish,A,25,NA
139,32,Yellowtail Parrotfish,I,35,NA
139,37,Bluestriped Grunt,A,22,NA
139,37,Redband Parrotfish,I,12,NA
139,37,Redband Parrotfish,I,18,NA
139,37,Redband Parrotfish,A,19,NA
139,37,Stoplight Parrotfish,I,18,NA
139,37,Stoplight Parrotfish,A,32,NA
139,38,Bluestriped Grunt,A,16,NA
139,38,Bluestriped Grunt,A,16,NA
139,38,Bluestriped Grunt,A,17,NA
139,38,Bluestriped Grunt,A,17,NA
139,38,Bluestriped Grunt,A,18,NA
139,38,Bluestriped Grunt,A,18,NA
139,38,Bluestriped Grunt,A,19,NA
139,38,Bluestriped Grunt,A,19,NA
139,38,Bluestriped Grunt,A,20,NA
139,38,Bluestriped Grunt,A,16,NA
139,38,Bluestriped Grunt,A,16,NA
139,38,Bluestriped Grunt,A,17,NA
139,38,Bluestriped Grunt,A,17,NA
139,38,Bluestriped Grunt,A,18,NA
139,38,Bluestriped Grunt,A,18,NA
139,38,Bluestriped Grunt,A,19,NA
139,38,Bluestriped Grunt,A,19,NA
139,38,Bluestriped Grunt,A,20,NA
139,38,Bluestriped Grunt,A,18,NA
139,38,White Grunt,A,22,NA
139,38,White Grunt,A,20,NA
139,43,Ocean Surgeonfish,A,15,NA
139,43,Ocean Surgeonfish,A,15,NA
139,43,Stoplight Parrotfish,I,12,NA
139,44,Ocean Surgeonfish,A,16,NA
139,44,Ocean Surgeonfish,A,16,NA
139,44,Redband Parrotfish,I,14,NA
139,49,Yellowtail Snapper,A,20,NA
139,50,Bluestriped Grunt,A,19,transit
139,50,Bluestriped Grunt,A,20,transit
139,50,French Grunt,A,18,NA
139,50,Grey Snapper,A,23,NA
139,50,Grey Snapper,A,25,NA
139,50,Grey Snapper,A,27,NA
139,50,Porkfish,A,16,transit
139,50,Porkfish,A,20,NA
139,50,Redband Parrotfish,I,16,NA
139,50,Redband Parrotfish,I,12,NA
139,56,Bluestriped Grunt,A,19,NA
139,56,Ocean Surgeonfish,A,16,NA
139,56,White Grunt,A,20,NA
139,56,White Grunt,A,22,NA
139,61,Bluestriped Grunt,A,20,NA
139,61,Bluestriped Grunt,A,23,NA
139,61,Bluestriped Grunt,A,17,NA
139,61,Bluestriped Grunt,A,19,NA
139,61,French Grunt,A,16,NA
139,61,Grey Snapper,A,23,NA
139,61,White Grunt,A,22,NA
139,61,White Grunt,A,20,NA
139,61,White Grunt,A,21,NA
139,61,White Grunt,A,20,NA
139,61,White Grunt,A,20,NA
139,61,White Grunt,A,20,NA
139,61,Yellowtail Snapper,A,20,NA
139,62,Brassy chub,A,18,NA
139,62,Stoplight Parrotfish,I,9,NA
139,62,Stoplight Parrotfish,I,22,NA
139,67,Blue Tang,A,15,NA
139,67,Bluestriped Grunt,A,15,NA
139,67,Bluestriped Grunt,A,16,NA
139,67,Bluestriped Grunt,A,17,NA
139,67,Bluestriped Grunt,A,18,NA
139,67,Bluestriped Grunt,A,19,NA
139,67,Bluestriped Grunt,A,17,NA
139,67,Bluestriped Grunt,A,18,NA
139,67,Bluestriped Grunt,A,19,NA
139,67,Bluestriped Grunt,A,20,NA
139,67,Bluestriped Grunt,A,21,NA
139,67,Bluestriped Grunt,A,19,NA
139,67,Bluestriped Grunt,A,21,NA
139,67,Bluestriped Grunt,A,19,NA
139,67,French Grunt,A,16,NA
139,67,French Grunt,A,16,NA
139,67,French Grunt,A,17,NA
139,67,Grey Snapper,A,19,NA
139,67,Grey Snapper,A,21,NA
139,67,Grey Snapper,A,22,NA
139,67,Grey Snapper,A,24,NA
139,67,Ocean Surgeonfish,A,16,NA
139,67,Smallmouth Grunt,A,15,NA
139,67,Smallmouth Grunt,A,15,NA
139,67,Smallmouth Grunt,A,15,NA
139,67,Smallmouth Grunt,A,16,NA
139,67,Striped Parrotfish,A,14,NA
139,67,White Grunt,A,15,NA
139,67,White Grunt,A,23,NA
139,68,Bluestriped Grunt,A,23,NA
139,68,Brassy chub,A,19,NA
139,68,Brassy chub,A,21,NA
139,68,Brassy chub,A,22,NA
139,68,Brassy chub,A,22,NA
139,68,Brassy chub,A,24,NA
139,68,Caesar Grunt,A,22,NA
139,68,French Grunt,A,16,NA
139,68,French Grunt,A,32,NA
139,68,Porkfish,A,18,NA
139,68,Schoolmaster,A,24,NA
139,68,White Grunt,A,22,NA
139,73,Blue Tang,A,16,NA
139,73,Redband Parrotfish,A,18,NA
139,73,Redband Parrotfish,I,16,NA
139,73,Redband Parrotfish,I,12,NA
139,73,Stoplight Parrotfish,I,17,NA
139,73,Stoplight Parrotfish,I,12,NA
139,73,Stoplight Parrotfish,I,9,NA
139,73,White Grunt,A,18,NA
139,73,White Grunt,A,18,NA
139,74,Bluestriped Grunt,A,22,NA
139,74,Bluestriped Grunt,A,23,NA
139,74,Porkfish,A,18,NA
139,74,Redband Parrotfish,A,20,NA
139,74,White Grunt,A,22,NA
139,79,Bluestriped Grunt,A,18,NA
139,79,Bluestriped Grunt,A,19,NA
139,79,Bluestriped Grunt,A,20,NA
139,79,Bluestriped Grunt,A,21,NA
139,79,Bluestriped Grunt,A,22,NA
139,79,Bluestriped Grunt,A,23,NA
139,79,Bluestriped Grunt,A,23,NA
139,79,Bluestriped Grunt,A,22,NA
139,79,French Grunt,A,15,NA
139,79,Grey Snapper,A,20,NA
139,79,Grey Snapper,A,21,NA
139,79,Grey Snapper,A,19,NA
139,80,Yellowtail Snapper,A,24,NA
139,85,Bar Jack,A,31,NA
139,85,Bar Jack,A,35,NA
139,85,Bluestriped Grunt,A,19,NA
139,85,French Grunt,A,17,NA
139,85,French Grunt,A,17,NA
139,85,Grey Snapper,A,19,NA
139,85,Schoolmaster,A,22,NA
139,85,White Grunt,A,17,NA
139,85,White Grunt,A,24,NA
139,85,White Grunt,A,23,NA
139,86,Bar Jack,A,32,NA
139,86,Bluestriped Grunt,A,21,NA
139,86,Bluestriped Grunt,A,20,NA
139,86,French Grunt,A,16,NA
139,86,Grey Snapper,A,19,NA
139,86,Grey Snapper,A,20,NA
139,86,Grey Snapper,A,21,NA
139,86,Grey Snapper,A,22,NA
139,86,Grey Snapper,A,23,NA
139,86,Grey Snapper,A,21,NA
139,86,Grey Snapper,A,19,NA
139,86,Grey Snapper,A,21,NA
139,86,Redband Parrotfish,I,16,NA
139,86,Schoolmaster,A,23,NA
139,86,Schoolmaster,A,22,NA
139,86,Schoolmaster,A,26,NA
139,86,Stoplight Parrotfish,I,12,NA
139,91,Ocean Surgeonfish,A,16,NA
139,91,Yellowtail Snapper,A,17,NA
139,92,Bluestriped Grunt,A,23,NA
139,92,Bluestriped Grunt,A,22,NA
139,92,Bluestriped Grunt,A,23,NA
139,92,Caesar Grunt,A,23,NA
139,92,French Grunt,A,19,NA
139,92,French Grunt,A,18,NA
139,92,Grey Snapper,A,24,NA
139,92,Queen Parrotfish,A,40,NA
139,92,Red Grouper,A,33,NA
139,92,Schoolmaster,A,24,NA
139,92,Schoolmaster,A,24,NA
139,92,Schoolmaster,A,26,NA
139,92,Stoplight Parrotfish,A,40,NA
139,92,Stoplight Parrotfish,I,32,NA
139,92,White Grunt,A,21,NA
140,3,Ocean Surgeonfish,A,20,NA
140,3,Redband Parrotfish,I,22,NA
140,3,Stoplight Parrotfish,I,21,NA
140,3,Stoplight Parrotfish,A,29,NA
140,4,Blue Tang,A,21,NA
140,4,French Grunt,A,23,NA
140,4,Ocean Surgeonfish,A,19,NA
140,4,Ocean Surgeonfish,A,17,NA
140,4,Redband Parrotfish,I,17,NA
140,9,Balloonfish,A,32,NA
140,9,French Grunt,A,23,NA
140,9,Ocean Surgeonfish,A,15,NA
140,9,Ocean Surgeonfish,A,19,NA
140,9,Ocean Triggerfish,A,18,NA
140,9,Redband Parrotfish,I,24,NA
140,9,Stoplight Parrotfish,I,29,NA
140,9,Stoplight Parrotfish,I,16,NA
140,10,Stoplight Parrotfish,A,32,NA
140,15,Blue Tang,A,21,NA
140,15,Bluestriped Grunt,A,19,NA
140,15,Bluestriped Grunt,A,22,NA
140,15,Bluestriped Grunt,A,25,NA
140,15,Bluestriped Grunt,A,26,NA
140,15,Bluestriped Grunt,A,25,NA
140,15,Bluestriped Grunt,A,21,NA
140,15,Bluestriped Grunt,A,26,NA
140,15,Caesar Grunt,A,24,transit
140,15,French Grunt,A,22,NA
140,15,French Grunt,A,22,transit
140,15,Porkfish,A,24,NA
140,15,Porkfish,A,23,NA
140,15,Schoolmaster,A,27,NA
140,15,Yellowtail Parrotfish,I,22,NA
140,15,Yellowtail Snapper,A,21,NA
140,15,Yellowtail Snapper,A,21,NA
140,15,Yellowtail Snapper,A,21,NA
140,15,Yellowtail Snapper,A,21,NA
140,16,Blue Tang,A,23,NA
140,16,Bluestriped Grunt,A,24,NA
140,16,Bluestriped Grunt,A,24,NA
140,16,Bluestriped Grunt,A,21,NA
140,16,Bluestriped Grunt,A,23,NA
140,16,French Grunt,A,22,NA
140,16,Gray Angelfish,A,24,NA
140,16,Yellowtail Snapper,A,25,NA
140,21,Bluestriped Grunt,A,24,NA
140,21,Bluestriped Grunt,A,23,NA
140,21,Bluestriped Grunt,A,19,NA
140,21,Bluestriped Grunt,A,21,NA
140,21,Bluestriped Grunt,A,22,NA
140,21,Bluestriped Grunt,A,17,NA
140,21,Bluestriped Grunt,A,19,NA
140,21,French Grunt,A,16,NA
140,21,French Grunt,A,21,NA
140,21,Grey Snapper,A,26,NA
140,21,Grey Snapper,A,26,NA
140,21,Schoolmaster,A,25,NA
140,21,Stoplight Parrotfish,A,29,NA
140,21,Stoplight Parrotfish,A,29,NA
140,21,Yellowtail Snapper,A,29,NA
140,21,Yellowtail Snapper,A,29,NA
140,22,Bluestriped Grunt,A,24,NA
140,22,Bluestriped Grunt,A,26,NA
140,22,Bluestriped Grunt,A,25,NA
140,22,Bluestriped Grunt,A,26,NA
140,22,Bluestriped Grunt,A,24,NA
140,22,Bluestriped Grunt,A,18,NA
140,22,Bluestriped Grunt,A,25,NA
140,22,Bluestriped Grunt,A,26,NA
140,22,Bluestriped Grunt,A,24,NA
140,22,Bluestriped Grunt,A,18,NA
140,22,Bluestriped Grunt,A,25,NA
140,22,Bluestriped Grunt,A,26,NA
140,22,Bluestriped Grunt,A,24,NA
140,22,Bluestriped Grunt,A,18,NA
140,22,Bluestriped Grunt,A,25,NA
140,22,Bluestriped Grunt,A,24,NA
140,22,Bluestriped Grunt,A,22,NA
140,22,Caesar Grunt,A,24,NA
140,22,French Grunt,A,23,NA
140,22,Grey Snapper,A,31,NA
140,22,Grey Snapper,A,28,NA
140,22,Schoolmaster,A,24,NA
